ID,ADDR,CONTENT,TIME,SCORE
RES_190_P80,31.47.126.37:80,"b'\xef\xbb\xbf<!DOCTYPE html> \r\n<html xmlns=""http://www.w3.org/1999/xhtml"">\r\n\r\n<head>\r\n<META http-equiv=Content-Type content=""text/html; charset=utf-8"" />\r\n<META http-equiv=Pragma content=no-cache>\r\n<META http-equiv=Expires content=0>\r\n\r\n<!-- \r\n<link rel=""stylesheet"" href=""../css/login.css"" type=""text/css"" />\r\n<link rel=""stylesheet"" href=""../img/login/login.css"" type=""text/css"" />\r\n-->\r\n<link rel=""Shortcut Icon"" href=""../img/login/favicon.ico"" type=""image/jpeg"" />\r\n<style type=""text/css"">\r\nbody{\r\n    font-family:Arial, sans-serief;\r\n    background-color:#FFFFFF;\r\n    margin:0px;\r\n    padding:0px;\r\n}\r\ndiv.loginBox\r\n{\r\n    display: block;\r\n    position:relative;\r\n    margin-top:10%;\r\n    text-align:center;\r\n}\r\n.noteDiv{\r\n    color:gray;\r\n    font-family:Arial;\r\n    width:395px;\r\n    text-align:left;\r\n    margin:0px auto;\r\n    font-size:14px;\r\n}\r\n#note{\r\n    /*display:inline-block;*/\r\n    vertical-align:top;\r\n    _display:inline;\r\n    _zoom:1;\r\n    width:50px;\r\n    font-weight:bold;\r\n}\r\n#tip{\r\n    display:inline-block;\r\n    vertical-align:top;\r\n    _display:inline;\r\n    _zoom:1;\r\n    width:340px;\r\n    font-weight:bold;\r\n}\r\ndiv.panelThre{\r\n    margin-top:10px;\r\n}\r\ndiv.picDiv{\r\n    width:395px;\r\n    height:276px;\r\n    /*background:url(../login/loginbg.png);*/\r\n    position:relative;\r\n}\r\ninput.pcPassword{\r\n    width:300px;\r\n    height:50px;\r\n    line-height:50px;\r\n    padding-left:20px;\r\n}\r\ndiv.PCBtnDiv{\r\n    position:relative;\r\n    margin-top:20px;\r\n}\r\nimg.logoPic{\r\n    width:100%;\r\n}\r\n#copyright{\r\n    -webkit-text-size-adjust:none;\r\n    font-size:8px;\r\n    color:#6a6969;\r\n    font-family:""Verdana"";\r\n    font-weight:normal;\r\n    margin-top:40px;\r\n    display:inline-block;\r\n}\r\n.topLogo{\r\n    background-color: #4ACBD6;\r\n    height:96px;\r\n    overflow: hidden;\r\n}\r\ntr{\r\n    vertical-align: top;\r\n}\r\n.topLogo td a img{\r\n    margin:27px 0 0 25px;\r\n}\r\n.topLogo td.last-td img{\r\n    float: right;\r\n    margin-right: 14px;\r\n    opacity: 0.3;\r\n    filter:alpha(opacity=30);\r\n}\r\nul{\r\n    padding:60px 0px 0px 0px;\r\n    margin:0px;\r\n    list-style:none;\r\n}\r\nul li{\r\n    height:32px;\r\n    width:250px;\r\n    text-align: left;\r\n}\r\nli.unLi{\r\n    /*background:url(../login/loginUser.png);*/\r\n    background:url(../img/login/input-box.png);\r\n\r\n}\r\nli.pwLi{\r\n    /*background:url(../login/loginPwd.png);*/\r\n    background:url(../img/login/input-box.png);\r\n}\r\nli.blank{\r\n    height:8px;\r\n}\r\ninput.text{\r\n    border:0px;\r\n    height:32px;\r\n    line-height:32px;\r\n    width:175px;\r\n    padding:0px;\r\n    /*margin-left: 39px;*/\r\n    font-size:14px;\r\n    color:#A7A9AC;\r\n    font-family:""Arial"",""Verdana"";\r\n    font-weight:normal;\r\n    background-color: transparent;\r\n    vertical-align: top;\r\n}\r\ninput.text:focus{\r\n    outline: none;\r\n}\r\nlabel.loginBtn{\r\n    height:32px;\r\n    display:inline-block;\r\n    width:250px;\r\n    margin-top:8px;\r\n    line-height: 32px;\r\n    color: #FFFFFF;\r\n    font-size:18px;\r\n    font-family: Arial;\r\n    background:url(../img/login/loginButton.png);\r\n    cursor:pointer;\r\n}\r\n\r\nli img{\r\n    line-height: 40px;\r\n    margin: 9px 6px 9px 9px;\r\n}\r\n\r\niframe#top{\r\n    width:100%;\r\n    height:96px;\r\n    border: none;\r\n    display: block;\r\n}\r\n\r\nhtml{\r\n    overflow: hidden;\r\n}\r\ntable,tr,td{\r\n    padding: 0;\r\n}\r\ntd {\r\n    font-family:""Times New Roman"", ""\xc3\x8b\xc3\x8e\xc3\x8c\xc3\xa5"";\r\n    font-size: 12px;\r\n}\r\nform {\r\n    font-family:""Times New Roman"", ""\xc3\x8b\xc3\x8e\xc3\x8c\xc3\xa5"";\r\n    font-size: 12px;\r\n}\r\n/*\r\nbody {\r\n    font-family:""Arial Black"", ""\xc2\xba\xc3\x9a\xc3\x8c\xc3\xa5"";\r\n    font-size: 16px;\r\n    background: #4ACBD6\r\n}\r\n*/\r\n.style1 {\r\n    font-family:Arial;\r\n    color: #FFFFFF;\r\n    font-size: 18px;\r\n    padding-right: 50;\r\n    text-align: left;\r\n    font-weight: bold;\r\n    white-space: nowrap;\r\n}\r\n.style2 {\r\n    font-size: 14px;\r\n    font-family:Arial;\r\n    font-weight: bold;\r\n    padding-right: 50;\r\n    text-align: left;\r\n    white-space: nowrap;\r\n    color: #FFFFFF;\r\n}\r\n\r\ntr{\r\n    vertical-align: top;\r\n}\r\n#first-td{\r\n    width:234px;\r\n}\r\n#first-td img {\r\n    margin:27px 0 0 25px;\r\n    cursor: pointer;\r\n}\r\n#second-td {\r\n    padding-top: 25px;\r\n}\r\n#third-td img {\r\n    float:right;\r\n    opacity: 0.3;\r\n    filter\\0: alpha(opacity=30);\r\n    margin-right: 14px;\r\n}\r\ninput[type=""text""]::-ms-clear,\r\ninput[type=\'password\']::-ms-reveal{\r\n    display:none;\r\n}\r\n</style>\r\n<script src=""../js/oid_str.js"" type=""text/javascript""></script>\r\n<script src=""../js/str.js"" type=""text/javascript""></script>\r\n<script src=""../js/err.js"" type=""text/javascript""></script>\r\n<script src=""../js/language.js"" type=""text/javascript""></script>\r\n<script src=""../js/root.js"" type=""text/javascript""></script>\r\n<script src=""../js/cryptoJS.min.js"" type=""text/javascript""></script>\r\n<script src=""../js/encrypt.js"" type=""text/javascript""></script>\r\n<script src=""../js/tpEncrypt.js"" type=""text/javascript""></script>\r\n<script src=""../js/lib.js"" type=""text/javascript""></script>\r\n<script type=""text/javascript"">\r\n$.curPage=""login.htm"";\r\nvar lang = ""en_US"";\r\nif($.country)\r\n{\r\n\t//console.log(""lang = $.country: "", $.country);\r\n\tlang = $.country;\r\n}\r\nvar url = window.location.href;\r\nif (url.indexOf(""tplinklogin.net"") >= 0)\r\n{\r\n    url = url.replace(""tplinklogin.net"", ""tplinkwifi.net"");\r\n    window.location = url;\r\n}\r\n\r\nvar isLocked = false;\r\n\r\ndeleteCookie(""Authorization"");\r\nif (window.parent != window)\r\n{\r\n\tvar refresh = function(domain, port, frame, page) {\r\n\t\tif ($.local) location.reload(true);\r\n\t\t\telse {\r\n\t\t\t\tvar ret = window.parent.location.href.match(/(https?):\\/\\/([^:\\/]+)(:\\d+)?\\/?([^?]*)/);\r\n\t\t\t\twindow.parent.location.href = ret[1] + ""://"" + (domain ? domain : ret[2]) + (port ? "":"" + port : (ret[3] ? ret[3] : """")) + ""/"" + (frame ? frame : (ret[4] ? ret[4] : """")) + (page ? ""#__"" + page.match(/\\w+\\.htm$/) : """");\r\n\t\t\t}\r\n\t}\r\n\trefresh();\r\n}\r\n\r\nfunction Base64Encoding(input) \r\n{\r\n\tvar keyStr = ""ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/="";\r\n\tvar output = """";\r\n\tvar chr1, chr2, chr3, enc1, enc2, enc3, enc4;\r\n\tvar i = 0;\r\n\tinput = utf8_encode(input);\r\n\twhile (i < input.length) \r\n\t{\r\n\t\tchr1 = input.charCodeAt(i++);\r\n\t\tchr2 = input.charCodeAt(i++);\r\n\t\tchr3 = input.charCodeAt(i++);\r\n\t\tenc1 = chr1 >> 2;\r\n\t\tenc2 = ((chr1 & 3) << 4) | (chr2 >> 4);\r\n\t\tenc3 = ((chr2 & 15) << 2) | (chr3 >> 6);\r\n\t\tenc4 = chr3 & 63;\r\n\t\t\r\n\t\tif (isNaN(chr2)) \r\n\t\t{\r\n\t\t\tenc3 = enc4 = 64;\r\n\t\t} \r\n\t\telse if (isNaN(chr3)) \r\n\t\t{\r\n\t\t\tenc4 = 64;\r\n\t\t}\r\n\t\toutput = output + keyStr.charAt(enc1) + keyStr.charAt(enc2) + keyStr.charAt(enc3) + keyStr.charAt(enc4);\r\n\t}\r\n\treturn output;\r\n}\r\n\r\nfunction utf8_encode (string) \r\n{\r\n\tstring = string.replace(/\\r\\n/g,""\\n"");\r\n\tvar utftext = """";\r\n\t\r\n\tfor (var n = 0; n < string.length; n++) \r\n\t{\r\n\t\tvar c = string.charCodeAt(n);\r\n\t\tif (c < 128) \r\n\t\t{\r\n\t\t\tutftext += String.fromCharCode(c);\r\n\t\t}\r\n\t\telse if((c > 127) && (c < 2048)) \r\n\t\t{\r\n\t\t\tutftext += String.fromCharCode((c >> 6) | 192);\r\n\t\t\tutftext += String.fromCharCode((c & 63) | 128);\r\n\t\t}\r\n\t\telse\r\n\t\t{\r\n\t\t\tutftext += String.fromCharCode((c >> 12) | 224);\r\n\t\t\tutftext += String.fromCharCode(((c >> 6) & 63) | 128);\r\n\t\t\tutftext += String.fromCharCode((c & 63) | 128);\r\n\t\t}\r\n\t}\t\r\n\treturn utftext;\r\n}\r\n\r\nfunction PCWin(event)\r\n{\r\n\tif (event.keyCode == 13)\r\n\t{\r\n\t\tPCSubWin();\r\n\t}\r\n}\r\n\r\nfunction PCSubWin()\r\n{\t\r\n\tif (isLocked == true)\r\n\t{\r\n\t\treturn ;\r\n\t}\r\n\t\t\r\n\tvar auth;\r\n\tvar password = $.id(""pcPassword"").value;\r\n\tvar userName = $.id(""userName"").value;\r\n\r\n/*\tif (forbidAdminLogin == 1){\r\n\t\t$.id(""note"").innerHTML = ""NOTE:"";\r\n\t\t$.id(""tip"").innerHTML = ""The router allows only one administrator to login at the same time, please try again later."";\r\n\t\treturn;\r\n\t}*/\r\n\t\r\n\tif(INCLUDE_LOGIN_GDPR_ENCRYPT)\r\n\t{\r\n\t\r\n\t\t$.act(ACT_CGI, ""/cgi/getParm"");\r\n\t\t$.exe(null,false,0);\r\n\t\t$.nn = nn;\r\n\t\t$.ee = ee;\r\n\t\t$.seq = seq;\r\n\r\n\t\t$.Iencryptor.setSeq($.seq);\r\n\t\t$.Iencryptor.setRSAKey($.nn, $.ee);\r\n\t\t$.Iencryptor.setHash(userName, password);\r\n\t\t$.Iencryptor.genAESKey();\r\n\t\r\n\t\tvar tmpcount = {};\r\n\t\ttmpcount.username=userName;\r\n\t\ttmpcount.password=password;\r\n\t\t\r\n\t\t$.act(ACT_CGI, ""/cgi/login"", null, null, tmpcount);\r\n\t\t$.newencryptorManager.recordEncryptor();\r\n\t\tif(!$.exe(null, false, 1))\r\n\t\t{\r\n\t\t\twindow.location.reload();\r\n\t\t}\t\r\n\t}\r\n\t\r\n}\r\n\r\n\r\n\r\nfunction deleteCookie(name) \r\n{ \r\n    var LargeExpDate = new Date ();\r\n    document.cookie = name + ""=; expires="" +LargeExpDate.toGMTString(); \r\n}\r\n/*\r\nfunction $(id)\r\n{\r\n\treturn document.getElementById(id);\r\n}\r\n*/\r\nfunction lockWeb(bLock)\r\n{\r\n\t$.id(""userName"").disabled = bLock;\r\n\t$.id(""pcPassword"").disabled = bLock;\r\n\t$.id(""pcPassword"").blur();\r\n\t$.id(""userName"").blur();\r\n}\r\n\r\nfunction resize()\r\n{\r\n\tbodyObj = document.body;\r\n\tbodyObj.style[""width""] = (document.documentElement.clientWidth < 1000 ? 1000 : document.documentElement.clientWidth) + ""px"";\r\n}\r\n\r\nfunction pageLoad()\r\n{\r\n\tresize();\r\n\twindow.onresize = resize;\r\n\tvar tip = $.id(""tip""), tipStr="""", note = $.id(""note"");\r\n\tvar unLi = $.id(""unLi"");\r\n\tvar pwLi = $.id(""pwLi"");\r\n\tvar userName = $.id(""userName"");\r\n\tvar pcPassword = $.id(""pcPassword"");\r\n\t\r\n\tdeleteCookie(""Authorization"");\r\n\t/*\r\n\tpcPassword.onfocus = function()\r\n\t{\r\n\t\tpwLi.style.background = ""url(../img/login/pwselect.png)"";\r\n\t};\r\n\t\r\n\tpcPassword.onblur = function()\r\n\t{\r\n\t\tpwLi.style.background = ""url(../img/login/pwunselect.png)"";\r\n\t};\r\n\t   \r\n\tuserName.onfocus = function()\r\n\t{\r\n\t\tunLi.style.background = ""url(../img/login/idselect.png)"";\r\n\t};\r\n\t   \r\n\tuserName.onblur = function()\r\n\t{\r\n\t\tunLi.style.background = ""url(../img/login/idunselect.png)"";\r\n\t};\r\n\t*/\r\n\t\r\n\ttry { \r\n\t\tif (localString)\r\n\t\t{\r\n\t\t\t$.id(""mnum"").innerHTML = localString[lang].MODEL_NO + modelName;\t\r\n\t\t}\r\n\t\telse\r\n\t\t{\r\n\t\t\t$.id(""mnum"").innerHTML = ""Model No. "" + modelName;\t\r\n\t\t}\r\n\t\tif(modelDesc)\r\n\t\t{\r\n\t\t\t$.id(""mname"").innerHTML = modelDesc;\r\n\t\t}\r\n\t}catch(e) {}\r\n\r\n\tif (forbidAdminLogin == 1)\r\n\t{\r\n\t\tif (localString)\r\n\t\t{\r\n\t\t\t$.id(""note"").innerHTML = localString[lang].NOTE;\r\n\t\t\t$.id(""tip"").innerHTML = localString[lang].TIP_CONFLICT;\r\n\t\t}\r\n\t\telse\r\n\t\t{\r\n\t\t\t$.id(""note"").innerHTML = ""NOTE:"";\r\n\t\t\t$.id(""tip"").innerHTML = ""The router allows only one administrator to login at the same time, please try again later."";\r\n\t\t}\r\n\t\t\r\n\t\tforbidAdminLogin = 0;\r\n\t\tauthTimes = 0;\r\n\t\tif (/*usernameIsAdmin*/0) \r\n\t\t{\r\n\t\t\tuserName.value = ""admin"";\r\n\t\t\tpcPassword.focus();\r\n\t\t\tpcPassword.select();\r\n\t\t}\r\n\t\telse{\r\n\t\t\tuserName.focus();\r\n\t\t\tuserName.select();\r\n\t\t}\r\n\t\tlockWeb(true);\r\n\t\treturn;\r\n\t}\t\t\r\n\t\r\n\tif (authTimes > 0)\r\n\t{\r\n\t\tif (localString)\r\n\t\t{\r\n\t\t\t$.id(""note"").innerHTML = localString[lang].NOTE;\r\n\t\t\t$.id(""tip"").innerHTML = localString[lang].TIP_ERROR;\r\n\t\t}\r\n\t\telse{\r\n\t\t\t$.id(""note"").innerHTML = ""NOTE:"";\r\n\t\t\t$.id(""tip"").innerHTML = ""The username or password is incorrect, please try again."";\r\n\t\t}\r\n\t}\t\r\n\t\r\n\tif (authTimes >= 10)\r\n\t{\r\n\t\tisLocked = true;\r\n\t\tlockWeb(true);\r\n\t\tcount = 7200 - forbidTime;\r\n\t\tif (localString)\r\n\t\t{\r\n\t\t\t$.id(""note"").innerHTML = localString[lang].NOTE;\r\n\t\t\ttipStr = localString[lang].TIP_EXCE1;\r\n\t\t\t$.id(""tip"").innerHTML = tipStr + count + localString[lang].TIP_EXCE2;;\t\t\r\n\t\t}\r\n\t\telse\r\n\t\t{\r\n\t\t\t$.id(""note"").innerHTML = ""NOTE\xef\xbc\x9a"";\r\n\t\t\ttipStr = ""You have exceeded ten attempts. Please try again in "";\r\n\t\t\t$.id(""tip"").innerHTML = tipStr + count + ""s."";\t\t\r\n\t\t}\r\n\r\n\t\twindow.setTimeout(function()\r\n\t\t{\r\n\t\t\tif (count < 1)\r\n\t\t\t{\r\n\t\t\t\t$.id(""note"").innerHTML = """";\r\n\t\t\t\t$.id(""tip"").innerHTML = """";\r\n\t\t\t\tisLocked = false;\r\n\t\t\t\tlockWeb(false);\r\n\t\t\t\tuserName.focus();\r\n\t\t\t\tdeleteCookie(""Authorization"");\r\n\t\t\t\twindow.location.reload();\r\n\t\t\t\treturn ;\r\n\t\t\t}\r\n\t\t\tcount--;\r\n\t\t\tif (localString)\r\n\t\t\t{\r\n\t\t\t\t$.id(""tip"").innerHTML = tipStr + count + localString[lang].TIP_EXCE2;\t\r\n\t\t\t}\r\n\t\t\telse{\r\n\t\t\t\t$.id(""tip"").innerHTML = tipStr + count + ""s."";\r\n\t\t\t}\r\n\t\t\twindow.setTimeout(arguments.callee, 1000);\r\n\t\t}, 1000);\r\n\t}\r\n\telse\r\n\t{\r\n\t\tuserName.focus();\r\n\t}\r\n\tif (/*usernameIsAdmin*/0) \r\n\t{\r\n\t\tuserName.value = ""admin"";\r\n\t\tpcPassword.focus();\r\n\t\tpcPassword.select();\r\n\t}\r\n\telse{\r\n\t\tuserName.focus();\r\n\t\tuserName.select();\r\n\t}\r\n}\r\n</script>\r\n</head>\r\n\r\n<body onkeypress=""PCWin(event)"" onload=""pageLoad()"">\r\n<!--\r\n<div class=""nd"" style=""height: 0; background: url(../img/login/1.jpg);""></div>\r\n-->\r\n<div class=""topLogo"">\r\n\t<!--\r\n\t<a href=""http://www.tp-link.com""><img id=""logo"" src=""../img/login/top1_1.jpg"" style=""float: left;"" border=""0"" /></a>\r\n\t<div id=""mod"" style=""height: 87px; margin: 0; text-align: right; overflow: hidden; background: url(../img/login/top1_2.jpg) no-repeat right;"" >\r\n\t<p id=""mname"" style=""font-size: 16px; font-weight: bold; color: #fff; margin: 37px 24px 0 0; padding: 0;""></p>\r\n\t<p id=""mnum"" style=""font-size: 12px; font-weight: bold; color: #fff; margin: 2px 24px 0 0; padding: 0;""></p>\r\n\t</div>\r\n\t<img id=""bhr"" src=""../img/login/top2.jpg"" style=""height: 3px; width: 100%; display: block;"" />\r\n\t-->\r\n\t<table cellspacing=0 width=""100%"">\r\n        <tr>\r\n            <td>\r\n                <table border=""0"" cellspacing=""0"" width=""100%"">\r\n                    <tr>\r\n                        <td id=""first-td"">\r\n                            <a OnClick=""return NewW();"" onMouseOver=""return ShowUrl();"" onMouseOut=""return EraseUrl();"">\r\n                                <img src=""../img/login/logo.png"">\r\n                            </a>\r\n                        </td>\r\n                        <td id=""second-td"">\r\n                            <table>\r\n                                <tr>\r\n                                    <td id=""mname"" class=""style1""></td>\r\n                                </tr>\r\n                                <tr>\r\n                                    <td id=""mnum"" class=""style2""></td>\r\n                                </tr>\r\n                            </table>\r\n                        </td>\r\n\t\t\t\t\t\t<td id=""third-td"">\r\n\t\t\t\t\t\t\t<img src=""../img/login/top-right.png"">\r\n\t\t\t\t\t\t</td>\r\n                    </tr>\r\n                </table>\r\n            </td>\r\n        </tr>\r\n        <!--<tr>-->\r\n            <!--<td>-->\r\n                <!--<IMG height=3 src=""../images/top2.jpg"" width=""100%"" align=top border=0>-->\r\n            <!--</td>-->\r\n        <!--</tr>-->\r\n    </table>\r\n</div>\r\n<div class=""loginBox"">\r\n\t<div class=""noteDiv"">\r\n\t\t<span id=""note""></span>\r\n\t\t<span id=""tip""></span>\r\n\t</div>\r\n\t<div class=""panelThre"" align=""center"">\r\n\t\t<div align=""center"" class=""picDiv"">\r\n\t\t\t<ul>\r\n\t\t\t\t<li id=""unLi"" class=""unLi""><img src=""../img/login/username.png""><input class=""text"" id=""userName"" type=""text"" maxlength=""15"" placeholder=""Username"" autocomplete=""off""/></li>\r\n\t\t\t\t<li class=""blank""></li>\r\n\t\t\t\t<li id=""pwLi"" class=""pwLi""><img src=""../img/login/password.png""><input class=""text"" id=""pcPassword"" type=""password"" maxlength=""15"" placeholder=""Password"" autocomplete=""off""/></li>\r\n\t\t\t</ul>\t\t\t\r\n\t\t\t<!--<button id=""loginBtn"" class=""loginBtn"" onclick=""PCSubWin()""></button>-->\r\n\t\t\t<label id=""loginBtn"" class=""loginBtn"" onclick=""PCSubWin()""/><span id=""loginBtnText"">Login</span></label>\r\n\t\t\t<!--\r\n\t\t\t<div>\r\n\t\t\t\t<label id=""copyright"">Copyright &copy; 2016 TP-LINK Technologies Co., Ltd. All rights reserved. </label>\r\n\t\t\t</div>\r\n\t\t\t-->\r\n\t\t</div>\r\n\t</div>\r\n</div>\r\n<iframe id=""qrFrame"" name=qrFrame marginWidth=0 marginHeight=0 frameBorder=\'0\' src=""../qr.htm"" noResize scrolling=no frameSpacing=0 id=""qrFrame"" style=""position:absolute;bottom:0;width:100%;height:200px;"">\r\n</iframe>\r\n</body>\r\n<script type=""text/javascript"">\r\nif (localString)\r\n{\r\n\tdocument.getElementById(""userName"").placeholder = localString[lang].USERNAME;\r\n\tdocument.getElementById(""pcPassword"").placeholder = localString[lang].PASSWORD;\r\n\tdocument.getElementById(""loginBtnText"").innerHTML = localString[lang].LOGIN;\r\n}\r\n\r\n function NewW() {\r\n\tif (newWin) newWin.close();\r\n\tnewWin = window.open(url, """", ""scrollbars=yes,resizable=yes,toolbar=yes,status=yes,menubar=yes,scrollbar=yes,location=yes"");\r\n\treturn true;\r\n}\r\nfunction ShowUrl() {\r\n\tstatus = url;\r\n\treturn true;\r\n}\r\nfunction EraseUrl() {\r\n\tstatus = """";\r\n\treturn true;\r\n}\r\nif(INCLUDE_LOGIN_GDPR_ENCRYPT)\r\n{\r\n\t$.newencryptorManager = $.encrypt.encryptManager;\r\n\t$.newencryptorManager.cleanStorage();\r\n\t$.Iencryptor = $.newencryptorManager.genEncryptor();\r\n}\r\n</script>\r\n</html>\r\n<script type=""text/javascript""> var authTimes=5; var forbidTime=0; var modelName=""Archer C20""; var modelDesc=""\xd0\x94\xd0\xb2\xd1\x83\xd1\x85\xd0\xb4\xd0\xb8\xd0\xb0\xd0\xbf\xd0\xb0\xd0\xb7\xd0\xbe\xd0\xbd\xd0\xbd\xd1\x8b\xd0\xb9 \xd0\xb1\xd0\xb5\xd1\x81\xd0\xbf\xd1\x80\xd0\xbe\xd0\xb2\xd0\xbe\xd0\xb4\xd0\xbd\xd0\xbe\xd0\xb9 \xd0\xbc\xd0\xb0\xd1\x80\xd1\x88\xd1\x80\xd1\x83\xd1\x82\xd0\xb8\xd0\xb7\xd0\xb0\xd1\x82\xd0\xbe\xd1\x80 AC750 ""; var forbidAdminLogin=0; var forbidUserLogin=0; var usernameIsAdmin=1;</script>'",2022-05-03 21:32:09.669651,0.5
RES_191_P80,31.47.126.37:80,b'<html><head><title>403 Forbidden</title></head><body><center><h1>403 Forbidden</h1></center></body></html>',2022-05-03 21:32:10.002755,0.5
RES_202_P80,31.47.126.37:80,b'<html><head><title>414 Request-URI Too Long</title></head><body><center><h1>414 Request-URI Too Long</h1></center></body></html>',2022-05-03 21:32:13.588040,0.5
RES_203_P80,31.47.126.37:80,b'<html><head><title>403 Forbidden</title></head><body><center><h1>403 Forbidden</h1></center></body></html>',2022-05-03 21:32:13.907099,0.5
RES_223_P80,31.47.126.37:80,b'<html><head><title>403 Forbidden</title></head><body><center><h1>403 Forbidden</h1></center></body></html>',2022-05-03 21:32:21.562205,0.0999999999999999
RES_224_P80,58.162.228.234:80,"b'\xef\xbb\xbf<!doctype html>\r\n<head>\r\n<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8"" />\r\n<title>index</title>\r\n<script type=""text/javascript"" src=""doc/script/jquery-1.7.1.min.js""></script>\r\n<script type=""text/javascript"" src=""doc/script/jquery.cookie.js""></script>\r\n<script>\r\nfunction initIndex() {\r\n\tif (navigator.appName == \'Netscape\' || navigator.appName == ""Opera"") {\r\n\t\tvar sysLanguage= navigator.language.toLowerCase();\r\n\t} else {\r\n\t\tvar sysLanguage= navigator.browserLanguage.toLowerCase();\r\n\t}\r\n\tvar szLanguage = sysLanguage.substring(0,2);\r\n\t$.cookie(\'language\', szLanguage);\r\n\tself.moveTo(0,0);   //\xe4\xbd\xbf\xe5\x85\xb6IE\xe7\xaa\x97\xe5\x8f\xa3\xe6\x9c\x80\xe5\xa4\xa7\xe5\x8c\x96\r\n\tself.resizeTo(screen.availWidth,screen.availHeight); \r\n\t$.cookie(\'updateTips\', \'true\');\r\n\twindow.location.href = ""doc/page/login.asp"";\r\n}\r\n</script> \r\n</head>\r\n<body onLoad=""initIndex()""></body>\r\n</html>'",2022-05-03 21:40:28.691613,0.5
RES_225_P80,58.162.228.234:80,b'<html><head><title>Document Error: Site or Page Not Found</title></head>\r\n\t\t<body><h2>Access Error: Site or Page Not Found</h2>\r\n\t\t<p>Cannot open URL</p></body></html>\r\n\r\n',2022-05-03 21:40:29.129998,0.5
RES_226_P80,58.162.228.234:80,b'<html><head><title>Document Error: Page not found</title></head>\r\n\t\t<body><h2>Access Error: Page not found</h2>\r\n\t\t<p>Bad request</p></body></html>\r\n\r\n',2022-05-03 21:40:29.579620,0.5
RES_227_P80,58.162.228.234:80,b'<html><head><title>Document Error: Site or Page Not Found</title></head>\r\n\t\t<body><h2>Access Error: Site or Page Not Found</h2>\r\n\t\t<p>Cannot open URL</p></body></html>\r\n\r\n',2022-05-03 21:40:30.018513,0.5
RES_228_P80,58.162.228.234:80,b'<html><head><title>Document Error: Page not found</title></head>\r\n\t\t<body><h2>Access Error: Page not found</h2>\r\n\t\t<p>Bad request</p></body></html>\r\n\r\n',2022-05-03 21:40:30.464581,0.5
RES_229_P80,58.162.228.234:80,b'<html><head><title>Document Error: Site or Page Not Found</title></head>\r\n\t\t<body><h2>Access Error: Site or Page Not Found</h2>\r\n\t\t<p>Cannot open URL</p></body></html>\r\n\r\n',2022-05-03 21:40:30.913142,0.5
RES_236_P80,58.162.228.234:80,b'<html><head><title>Document Error: Page not found</title></head>\r\n\t\t<body><h2>Access Error: Page not found</h2>\r\n\t\t<p>Bad request</p></body></html>\r\n\r\n',2022-05-03 21:40:34.081531,0.5
RES_237_P80,58.162.228.234:80,b'<html><head><title>Document Error: Site or Page Not Found</title></head>\r\n\t\t<body><h2>Access Error: Site or Page Not Found</h2>\r\n\t\t<p>Cannot open URL</p></body></html>\r\n\r\n',2022-05-03 21:40:34.549102,0.5
